"Year","Category","Nominee","Won"
"1948 (21st)","ACTOR","Hamlet ","yes"
"1948 (21st)","ACTOR","Sitting Pretty ","no"
"1948 (21st)","ACTOR IN A SUPPORTING ROLE","Johnny Belinda ","no"
"1948 (21st)","ACTOR IN A SUPPORTING ROLE","Joan of Arc ","no"
"1948 (21st)","ACTOR IN A SUPPORTING ROLE","I Remember Mama ","no"
"1948 (21st)","ACTOR IN A SUPPORTING ROLE","The Treasure of the Sierra Madre ","yes"
"1948 (21st)","ACTOR IN A SUPPORTING ROLE","The Luck of the Irish ","no"
"1948 (21st)","ACTRESS","Joan of Arc ","no"
"1948 (21st)","ACTRESS","The Snake Pit ","no"
"1948 (21st)","ACTRESS","I Remember Mama ","no"
"1948 (21st)","ACTRESS","Sorry; Wrong Number ","no"
"1948 (21st)","ACTRESS","Johnny Belinda ","yes"
"1948 (21st)","ACTRESS IN A SUPPORTING ROLE","I Remember Mama ","no"
"1948 (21st)","ACTRESS IN A SUPPORTING ROLE","I Remember Mama ","no"
"1948 (21st)","ACTRESS IN A SUPPORTING ROLE","Johnny Belinda ","no"
"1948 (21st)","ACTRESS IN A SUPPORTING ROLE","Hamlet ","no"
"1948 (21st)","ACTRESS IN A SUPPORTING ROLE","Key Largo ","yes"
"1948 (21st)","DIRECTING","Hamlet","no"
"1948 (21st)","DIRECTING","Johnny Belinda","no"
"1948 (21st)","DIRECTING","The Search","no"
"1948 (21st)","DIRECTING","The Snake Pit","no"
"1948 (21st)","DIRECTING","The Treasure of the Sierra Madre","yes"
"1948 (21st)","FILM EDITING","Joan of Arc","no"
"1948 (21st)","FILM EDITING","Johnny Belinda","no"
"1948 (21st)","FILM EDITING","The Naked City","yes"
"1948 (21st)","FILM EDITING","Red River","no"
"1948 (21st)","FILM EDITING","The Red Shoes","no"
"1949 (22nd)","ACTOR","All the King's Men ","yes"
"1949 (22nd)","ACTOR","Champion ","no"
"1949 (22nd)","ACTOR","Twelve O'Clock High ","no"
"1949 (22nd)","ACTOR","The Hasty Heart ","no"
"1949 (22nd)","ACTOR","Sands of Iwo Jima ","no"
"1949 (22nd)","ACTOR IN A SUPPORTING ROLE","All the King's Men ","no"
"1949 (22nd)","ACTOR IN A SUPPORTING ROLE","Twelve O'Clock High ","yes"
"1949 (22nd)","ACTOR IN A SUPPORTING ROLE","Champion ","no"
"1949 (22nd)","ACTOR IN A SUPPORTING ROLE","The Heiress ","no"
"1949 (22nd)","ACTOR IN A SUPPORTING ROLE","Battleground ","no"
"1949 (22nd)","ACTRESS","Pinky ","no"
"1949 (22nd)","ACTRESS","The Heiress ","yes"
"1949 (22nd)","ACTRESS","My Foolish Heart ","no"
"1949 (22nd)","ACTRESS","Edward; My Son ","no"
"1949 (22nd)","ACTRESS","Come to the Stable ","no"
"1949 (22nd)","ACTRESS IN A SUPPORTING ROLE","Pinky ","no"
"1949 (22nd)","ACTRESS IN A SUPPORTING ROLE","Come to the Stable ","no"
"1949 (22nd)","ACTRESS IN A SUPPORTING ROLE","Come to the Stable ","no"
"1949 (22nd)","ACTRESS IN A SUPPORTING ROLE","All the King's Men ","yes"
"1949 (22nd)","ACTRESS IN A SUPPORTING ROLE","Pinky ","no"
"1949 (22nd)","DIRECTING","All the King's Men","no"
"1949 (22nd)","DIRECTING","Battleground","no"
"1949 (22nd)","DIRECTING","The Fallen Idol","no"
"1949 (22nd)","DIRECTING","The Heiress","no"
"1949 (22nd)","DIRECTING","A Letter to Three Wives","yes"
"1949 (22nd)","FILM EDITING","All the King's Men","no"
"1949 (22nd)","FILM EDITING","Battleground","no"
"1949 (22nd)","FILM EDITING","Champion","yes"
"1949 (22nd)","FILM EDITING","Sands of Iwo Jima","no"
"1949 (22nd)","FILM EDITING","The Window","no"
"1950 (23rd)","ACTOR","The Magnificent Yankee ","no"
"1950 (23rd)","ACTOR","Cyrano de Bergerac ","yes"
"1950 (23rd)","ACTOR","Sunset Blvd. ","no"
"1950 (23rd)","ACTOR","Harvey ","no"
"1950 (23rd)","ACTOR","Father of the Bride ","no"
"1950 (23rd)","ACTOR IN A SUPPORTING ROLE","Broken Arrow ","no"
"1950 (23rd)","ACTOR IN A SUPPORTING ROLE","Mister 880 ","no"
"1950 (23rd)","ACTOR IN A SUPPORTING ROLE","The Asphalt Jungle ","no"
"1950 (23rd)","ACTOR IN A SUPPORTING ROLE","All about Eve ","yes"
"1950 (23rd)","ACTOR IN A SUPPORTING ROLE","Sunset Blvd. ","no"
"1950 (23rd)","ACTRESS","All about Eve ","no"
"1950 (23rd)","ACTRESS","All about Eve ","no"
"1950 (23rd)","ACTRESS","Born Yesterday ","yes"
"1950 (23rd)","ACTRESS","Caged ","no"
"1950 (23rd)","ACTRESS","Sunset Blvd. ","no"
"1950 (23rd)","ACTRESS IN A SUPPORTING ROLE","Caged ","no"
"1950 (23rd)","ACTRESS IN A SUPPORTING ROLE","All about Eve ","no"
"1950 (23rd)","ACTRESS IN A SUPPORTING ROLE","Harvey ","yes"
"1950 (23rd)","ACTRESS IN A SUPPORTING ROLE","Sunset Blvd. ","no"
"1950 (23rd)","ACTRESS IN A SUPPORTING ROLE","All about Eve ","no"
"1950 (23rd)","DIRECTING","All about Eve","yes"
"1950 (23rd)","DIRECTING","The Asphalt Jungle","no"
"1950 (23rd)","DIRECTING","Born Yesterday","no"
"1950 (23rd)","DIRECTING","Sunset Blvd.","no"
"1950 (23rd)","DIRECTING","The Third Man","no"
"1950 (23rd)","FILM EDITING","All about Eve","no"
"1950 (23rd)","FILM EDITING","Annie Get Your Gun","no"
"1950 (23rd)","FILM EDITING","King Solomon's Mines","yes"
"1950 (23rd)","FILM EDITING","Sunset Blvd.","no"
"1950 (23rd)","FILM EDITING","The Third Man","no"
"1951 (24th)","ACTOR","The African Queen ","yes"
"1951 (24th)","ACTOR","A Streetcar Named Desire ","no"
"1951 (24th)","ACTOR","A Place in the Sun ","no"
"1951 (24th)","ACTOR","Bright Victory ","no"
"1951 (24th)","ACTOR","Death of a Salesman ","no"
"1951 (24th)","ACTOR IN A SUPPORTING ROLE","Quo Vadis ","no"
"1951 (24th)","ACTOR IN A SUPPORTING ROLE","Death of a Salesman ","no"
"1951 (24th)","ACTOR IN A SUPPORTING ROLE","A Streetcar Named Desire ","yes"
"1951 (24th)","ACTOR IN A SUPPORTING ROLE","Quo Vadis ","no"
"1951 (24th)","ACTOR IN A SUPPORTING ROLE","Come Fill the Cup ","no"
"1951 (24th)","ACTRESS","The African Queen ","no"
"1951 (24th)","ACTRESS","A Streetcar Named Desire ","yes"
"1951 (24th)","ACTRESS","Detective Story ","no"
"1951 (24th)","ACTRESS","A Place in the Sun ","no"
"1951 (24th)","ACTRESS","The Blue Veil ","no"
"1951 (24th)","ACTRESS IN A SUPPORTING ROLE","The Blue Veil ","no"
"1951 (24th)","ACTRESS IN A SUPPORTING ROLE","Death of a Salesman ","no"
"1951 (24th)","ACTRESS IN A SUPPORTING ROLE","Detective Story ","no"
"1951 (24th)","ACTRESS IN A SUPPORTING ROLE","A Streetcar Named Desire ","yes"
"1951 (24th)","ACTRESS IN A SUPPORTING ROLE","The Mating Season ","no"
"1951 (24th)","DIRECTING","The African Queen","no"
"1951 (24th)","DIRECTING","An American in Paris","no"
"1951 (24th)","DIRECTING","Detective Story","no"
"1951 (24th)","DIRECTING","A Place in the Sun","yes"
"1951 (24th)","DIRECTING","A Streetcar Named Desire","no"
"1951 (24th)","FILM EDITING","An American in Paris","no"
"1951 (24th)","FILM EDITING","Decision before Dawn","no"
"1951 (24th)","FILM EDITING","A Place in the Sun","yes"
"1951 (24th)","FILM EDITING","Quo Vadis","no"
"1951 (24th)","FILM EDITING","The Well","no"
"1952 (25th)","ACTOR","Viva Zapata! ","no"
"1952 (25th)","ACTOR","High Noon ","yes"
"1952 (25th)","ACTOR","The Bad and the Beautiful ","no"
"1952 (25th)","ACTOR","Moulin Rouge ","no"
"1952 (25th)","ACTOR","The Lavender Hill Mob ","no"
"1952 (25th)","ACTOR IN A SUPPORTING ROLE","My Cousin Rachel ","no"
"1952 (25th)","ACTOR IN A SUPPORTING ROLE","The Big Sky ","no"
"1952 (25th)","ACTOR IN A SUPPORTING ROLE","The Quiet Man ","no"
"1952 (25th)","ACTOR IN A SUPPORTING ROLE","Sudden Fear ","no"
"1952 (25th)","ACTOR IN A SUPPORTING ROLE","Viva Zapata! ","yes"
"1952 (25th)","ACTRESS","Come Back; Little Sheba ","yes"
"1952 (25th)","ACTRESS","Sudden Fear ","no"
"1952 (25th)","ACTRESS","The Star ","no"
"1952 (25th)","ACTRESS","The Member of the Wedding ","no"
"1952 (25th)","ACTRESS","With a Song in My Heart ","no"
"1952 (25th)","ACTRESS IN A SUPPORTING ROLE","The Bad and the Beautiful ","yes"
"1952 (25th)","ACTRESS IN A SUPPORTING ROLE","Singin' in the Rain ","no"
"1952 (25th)","ACTRESS IN A SUPPORTING ROLE","Moulin Rouge ","no"
"1952 (25th)","ACTRESS IN A SUPPORTING ROLE","Come Back; Little Sheba ","no"
"1952 (25th)","ACTRESS IN A SUPPORTING ROLE","With a Song in My Heart ","no"
"1952 (25th)","DIRECTING","Five Fingers","no"
"1952 (25th)","DIRECTING","The Greatest Show on Earth","no"
"1952 (25th)","DIRECTING","High Noon","no"
"1952 (25th)","DIRECTING","Moulin Rouge","no"
"1952 (25th)","DIRECTING","The Quiet Man","yes"
"1952 (25th)","FILM EDITING","Come Back; Little Sheba","no"
"1952 (25th)","FILM EDITING","Flat Top","no"
"1952 (25th)","FILM EDITING","The Greatest Show on Earth","no"
"1952 (25th)","FILM EDITING","High Noon","yes"
"1952 (25th)","FILM EDITING","Moulin Rouge","no"
"1953 (26th)","ACTOR","Julius Caesar ","no"
"1953 (26th)","ACTOR","The Robe ","no"
"1953 (26th)","ACTOR","From Here to Eternity ","no"
"1953 (26th)","ACTOR","Stalag 17 ","yes"
"1953 (26th)","ACTOR","From Here to Eternity ","no"
"1953 (26th)","ACTOR IN A SUPPORTING ROLE","Roman Holiday ","no"
"1953 (26th)","ACTOR IN A SUPPORTING ROLE","Shane ","no"
"1953 (26th)","ACTOR IN A SUPPORTING ROLE","Shane ","no"
"1953 (26th)","ACTOR IN A SUPPORTING ROLE","From Here to Eternity ","yes"
"1953 (26th)","ACTOR IN A SUPPORTING ROLE","Stalag 17 ","no"
"1953 (26th)","ACTRESS","Lili ","no"
"1953 (26th)","ACTRESS","Mogambo ","no"
"1953 (26th)","ACTRESS","Roman Holiday ","yes"
"1953 (26th)","ACTRESS","From Here to Eternity ","no"
"1953 (26th)","ACTRESS","The Moon Is Blue ","no"
"1953 (26th)","ACTRESS IN A SUPPORTING ROLE","Mogambo ","no"
"1953 (26th)","ACTRESS IN A SUPPORTING ROLE","Hondo ","no"
"1953 (26th)","ACTRESS IN A SUPPORTING ROLE","Torch Song ","no"
"1953 (26th)","ACTRESS IN A SUPPORTING ROLE","From Here to Eternity ","yes"
"1953 (26th)","ACTRESS IN A SUPPORTING ROLE","Pickup on South Street ","no"
"1953 (26th)","DIRECTING","From Here to Eternity","yes"
"1953 (26th)","DIRECTING","Lili","no"
"1953 (26th)","DIRECTING","Roman Holiday","no"
"1953 (26th)","DIRECTING","Shane","no"
"1953 (26th)","DIRECTING","Stalag 17","no"
"1953 (26th)","FILM EDITING","Crazylegs","no"
"1953 (26th)","FILM EDITING","From Here to Eternity","yes"
"1953 (26th)","FILM EDITING","The Moon Is Blue","no"
"1953 (26th)","FILM EDITING","Roman Holiday","no"
"1953 (26th)","FILM EDITING","The War of the Worlds","no"
"1954 (27th)","ACTOR","The Caine Mutiny ","no"
"1954 (27th)","ACTOR","On the Waterfront ","yes"
"1954 (27th)","ACTOR","The Country Girl ","no"
"1954 (27th)","ACTOR","A Star Is Born ","no"
"1954 (27th)","ACTOR","Adventures of Robinson Crusoe ","no"
"1954 (27th)","ACTOR IN A SUPPORTING ROLE","On the Waterfront ","no"
"1954 (27th)","ACTOR IN A SUPPORTING ROLE","On the Waterfront ","no"
"1954 (27th)","ACTOR IN A SUPPORTING ROLE","The Barefoot Contessa ","yes"
"1954 (27th)","ACTOR IN A SUPPORTING ROLE","On the Waterfront ","no"
"1954 (27th)","ACTOR IN A SUPPORTING ROLE","The Caine Mutiny ","no"
"1954 (27th)","ACTRESS","Carmen Jones ","no"
"1954 (27th)","ACTRESS","A Star Is Born ","no"
"1954 (27th)","ACTRESS","Sabrina ","no"
"1954 (27th)","ACTRESS","The Country Girl ","yes"
"1954 (27th)","ACTRESS","Magnificent Obsession ","no"
"1954 (27th)","ACTRESS IN A SUPPORTING ROLE","Executive Suite ","no"
"1954 (27th)","ACTRESS IN A SUPPORTING ROLE","Broken Lance ","no"
"1954 (27th)","ACTRESS IN A SUPPORTING ROLE","On the Waterfront ","yes"
"1954 (27th)","ACTRESS IN A SUPPORTING ROLE","The High and the Mighty ","no"
"1954 (27th)","ACTRESS IN A SUPPORTING ROLE","The High and the Mighty ","no"
"1954 (27th)","DIRECTING","The Country Girl","no"
"1954 (27th)","DIRECTING","The High and the Mighty","no"
"1954 (27th)","DIRECTING","On the Waterfront","yes"
"1954 (27th)","DIRECTING","Rear Window","no"
"1954 (27th)","DIRECTING","Sabrina","no"
"1954 (27th)","FILM EDITING","The Caine Mutiny","no"
"1954 (27th)","FILM EDITING","The High and the Mighty","no"
"1954 (27th)","FILM EDITING","On the Waterfront","yes"
"1954 (27th)","FILM EDITING","Seven Brides for Seven Brothers","no"
"1954 (27th)","FILM EDITING","20;000 Leagues under the Sea","no"
"1955 (28th)","ACTOR","Marty ","yes"
"1955 (28th)","ACTOR","Love Me or Leave Me ","no"
"1955 (28th)","ACTOR","East of Eden ","no"
"1955 (28th)","ACTOR","The Man with the Golden Arm ","no"
"1955 (28th)","ACTOR","Bad Day at Black Rock ","no"
"1955 (28th)","ACTOR IN A SUPPORTING ROLE","Trial ","no"
"1955 (28th)","ACTOR IN A SUPPORTING ROLE","Mister Roberts ","yes"
"1955 (28th)","ACTOR IN A SUPPORTING ROLE","Marty ","no"
"1955 (28th)","ACTOR IN A SUPPORTING ROLE","Rebel without a Cause ","no"
"1955 (28th)","ACTOR IN A SUPPORTING ROLE","Picnic ","no"
"1955 (28th)","ACTRESS","I'll Cry Tomorrow ","no"
"1955 (28th)","ACTRESS","Summertime ","no"
"1955 (28th)","ACTRESS","Love Is a Many-Splendored Thing ","no"
"1955 (28th)","ACTRESS","The Rose Tattoo ","yes"
"1955 (28th)","ACTRESS","Interrupted Melody ","no"
"1955 (28th)","ACTRESS IN A SUPPORTING ROLE","Marty ","no"
"1955 (28th)","ACTRESS IN A SUPPORTING ROLE","Pete Kelly's Blues ","no"
"1955 (28th)","ACTRESS IN A SUPPORTING ROLE","The Rose Tattoo ","no"
"1955 (28th)","ACTRESS IN A SUPPORTING ROLE","East of Eden ","yes"
"1955 (28th)","ACTRESS IN A SUPPORTING ROLE","Rebel without a Cause ","no"
"1955 (28th)","DIRECTING","Bad Day at Black Rock","no"
"1955 (28th)","DIRECTING","East of Eden","no"
"1955 (28th)","DIRECTING","Marty","yes"
"1955 (28th)","DIRECTING","Picnic","no"
"1955 (28th)","DIRECTING","Summertime","no"
"1955 (28th)","FILM EDITING","Blackboard Jungle","no"
"1955 (28th)","FILM EDITING","The Bridges at Toko-Ri","no"
"1955 (28th)","FILM EDITING","Oklahoma!","no"
"1955 (28th)","FILM EDITING","Picnic","yes"
"1955 (28th)","FILM EDITING","The Rose Tattoo","no"
"1956 (29th)","ACTOR","The King and I ","yes"
"1956 (29th)","ACTOR","Giant ","no"
"1956 (29th)","ACTOR","Lust for Life ","no"
"1956 (29th)","ACTOR","Giant ","no"
"1956 (29th)","ACTOR","Richard III ","no"
"1956 (29th)","ACTOR IN A SUPPORTING ROLE","Bus Stop ","no"
"1956 (29th)","ACTOR IN A SUPPORTING ROLE","Friendly Persuasion ","no"
"1956 (29th)","ACTOR IN A SUPPORTING ROLE","Lust for Life ","yes"
"1956 (29th)","ACTOR IN A SUPPORTING ROLE","The Bold and the Brave ","no"
"1956 (29th)","ACTOR IN A SUPPORTING ROLE","Written on the Wind ","no"
"1956 (29th)","ACTRESS","Baby Doll ","no"
"1956 (29th)","ACTRESS","Anastasia ","yes"
"1956 (29th)","ACTRESS","The Rainmaker ","no"
"1956 (29th)","ACTRESS","The Bad Seed ","no"
"1956 (29th)","ACTRESS","The King and I ","no"
"1956 (29th)","ACTRESS IN A SUPPORTING ROLE","Baby Doll ","no"
"1956 (29th)","ACTRESS IN A SUPPORTING ROLE","The Bad Seed ","no"
"1956 (29th)","ACTRESS IN A SUPPORTING ROLE","Giant ","no"
"1956 (29th)","ACTRESS IN A SUPPORTING ROLE","The Bad Seed ","no"
"1956 (29th)","ACTRESS IN A SUPPORTING ROLE","Written on the Wind ","yes"
"1956 (29th)","DIRECTING","Around the World in 80 Days","no"
"1956 (29th)","DIRECTING","Friendly Persuasion","no"
"1956 (29th)","DIRECTING","Giant","yes"
"1956 (29th)","DIRECTING","The King and I","no"
"1956 (29th)","DIRECTING","War and Peace","no"
"1956 (29th)","FILM EDITING","Around the World in 80 Days","yes"
"1956 (29th)","FILM EDITING","The Brave One","no"
"1956 (29th)","FILM EDITING","Giant","no"
"1956 (29th)","FILM EDITING","Somebody Up There Likes Me","no"
"1956 (29th)","FILM EDITING","The Ten Commandments","no"
"1957 (30th)","ACTOR","Sayonara ","no"
"1957 (30th)","ACTOR","A Hatful of Rain ","no"
"1957 (30th)","ACTOR","The Bridge on the River Kwai ","yes"
"1957 (30th)","ACTOR","Witness for the Prosecution ","no"
"1957 (30th)","ACTOR","Wild Is the Wind ","no"
"1957 (30th)","ACTOR IN A SUPPORTING ROLE","Sayonara ","yes"
"1957 (30th)","ACTOR IN A SUPPORTING ROLE","A Farewell to Arms ","no"
"1957 (30th)","ACTOR IN A SUPPORTING ROLE","The Bridge on the River Kwai ","no"
"1957 (30th)","ACTOR IN A SUPPORTING ROLE","Peyton Place ","no"
"1957 (30th)","ACTOR IN A SUPPORTING ROLE","Peyton Place ","no"
"1957 (30th)","ACTRESS","Heaven Knows; Mr. Allison ","no"
"1957 (30th)","ACTRESS","Wild Is the Wind ","no"
"1957 (30th)","ACTRESS","Raintree County ","no"
"1957 (30th)","ACTRESS","Peyton Place ","no"
"1957 (30th)","ACTRESS","The Three Faces of Eve ","yes"
"1957 (30th)","ACTRESS IN A SUPPORTING ROLE","The Bachelor Party ","no"
"1957 (30th)","ACTRESS IN A SUPPORTING ROLE","Witness for the Prosecution ","no"
"1957 (30th)","ACTRESS IN A SUPPORTING ROLE","Peyton Place ","no"
"1957 (30th)","ACTRESS IN A SUPPORTING ROLE","Sayonara ","yes"
"1957 (30th)","ACTRESS IN A SUPPORTING ROLE","Peyton Place ","no"
"1957 (30th)","CINEMATOGRAPHY","An Affair to Remember","no"
"1957 (30th)","CINEMATOGRAPHY","The Bridge on the River Kwai","yes"
"1957 (30th)","CINEMATOGRAPHY","Funny Face","no"
"1957 (30th)","CINEMATOGRAPHY","Peyton Place","no"
"1957 (30th)","CINEMATOGRAPHY","Sayonara","no"
"1957 (30th)","COSTUME DESIGN","An Affair to Remember","no"
"1957 (30th)","COSTUME DESIGN","Funny Face","no"
"1957 (30th)","COSTUME DESIGN","Les Girls","yes"
"1957 (30th)","COSTUME DESIGN","Pal Joey","no"
"1957 (30th)","COSTUME DESIGN","Raintree County","no"
"1957 (30th)","DIRECTING","The Bridge on the River Kwai","yes"
"1957 (30th)","DIRECTING","Peyton Place","no"
"1957 (30th)","DIRECTING","Sayonara","no"
"1957 (30th)","DIRECTING","12 Angry Men","no"
"1957 (30th)","DIRECTING","Witness for the Prosecution","no"
"1957 (30th)","FILM EDITING","The Bridge on the River Kwai","yes"
"1957 (30th)","FILM EDITING","Gunfight at the O.K. Corral","no"
"1957 (30th)","FILM EDITING","Pal Joey","no"
"1957 (30th)","FILM EDITING","Sayonara","no"
"1957 (30th)","FILM EDITING","Witness for the Prosecution","no"
"1958 (31st)","ACTOR","The Defiant Ones ","no"
"1958 (31st)","ACTOR","Cat on a Hot Tin Roof ","no"
"1958 (31st)","ACTOR","Separate Tables ","yes"
"1958 (31st)","ACTOR","The Defiant Ones ","no"
"1958 (31st)","ACTOR","The Old Man and the Sea ","no"
"1958 (31st)","ACTOR IN A SUPPORTING ROLE","The Defiant Ones ","no"
"1958 (31st)","ACTOR IN A SUPPORTING ROLE","The Brothers Karamazov ","no"
"1958 (31st)","ACTOR IN A SUPPORTING ROLE","The Big Country ","yes"
"1958 (31st)","ACTOR IN A SUPPORTING ROLE","Some Came Running ","no"
"1958 (31st)","ACTOR IN A SUPPORTING ROLE","Teacher's Pet ","no"
"1958 (31st)","ACTRESS","I Want to Live! ","yes"
"1958 (31st)","ACTRESS","Separate Tables ","no"
"1958 (31st)","ACTRESS","Some Came Running ","no"
"1958 (31st)","ACTRESS","Auntie Mame ","no"
"1958 (31st)","ACTRESS","Cat on a Hot Tin Roof ","no"
"1958 (31st)","ACTRESS IN A SUPPORTING ROLE","Auntie Mame ","no"
"1958 (31st)","ACTRESS IN A SUPPORTING ROLE","Separate Tables ","yes"
"1958 (31st)","ACTRESS IN A SUPPORTING ROLE","Some Came Running ","no"
"1958 (31st)","ACTRESS IN A SUPPORTING ROLE","Lonelyhearts ","no"
"1958 (31st)","ACTRESS IN A SUPPORTING ROLE","The Defiant Ones ","no"
"1958 (31st)","COSTUME DESIGN","Bell; Book and Candle","no"
"1958 (31st)","COSTUME DESIGN","The Buccaneer","no"
"1958 (31st)","COSTUME DESIGN","A Certain Smile","no"
"1958 (31st)","COSTUME DESIGN","Gigi","yes"
"1958 (31st)","COSTUME DESIGN","Some Came Running","no"
"1958 (31st)","DIRECTING","Cat on a Hot Tin Roof","no"
"1958 (31st)","DIRECTING","The Defiant Ones","no"
"1958 (31st)","DIRECTING","Gigi","yes"
"1958 (31st)","DIRECTING","I Want to Live!","no"
"1958 (31st)","DIRECTING","The Inn of the Sixth Happiness","no"
"1958 (31st)","FILM EDITING","Auntie Mame","no"
"1958 (31st)","FILM EDITING","Cowboy","no"
"1958 (31st)","FILM EDITING","The Defiant Ones","no"
"1958 (31st)","FILM EDITING","Gigi","yes"
"1958 (31st)","FILM EDITING","I Want to Live!","no"
"1959 (32nd)","ACTOR","Room at the Top ","no"
"1959 (32nd)","ACTOR","Ben-Hur ","yes"
"1959 (32nd)","ACTOR","Some Like It Hot ","no"
"1959 (32nd)","ACTOR","The Last Angry Man ","no"
"1959 (32nd)","ACTOR","Anatomy of a Murder ","no"
"1959 (32nd)","ACTOR IN A SUPPORTING ROLE","Ben-Hur ","yes"
"1959 (32nd)","ACTOR IN A SUPPORTING ROLE","Anatomy of a Murder ","no"
"1959 (32nd)","ACTOR IN A SUPPORTING ROLE","Anatomy of a Murder ","no"
"1959 (32nd)","ACTOR IN A SUPPORTING ROLE","The Young Philadelphians ","no"
"1959 (32nd)","ACTOR IN A SUPPORTING ROLE","The Diary of Anne Frank ","no"
"1959 (32nd)","ACTRESS","Pillow Talk ","no"
"1959 (32nd)","ACTRESS","The Nun's Story ","no"
"1959 (32nd)","ACTRESS","Suddenly; Last Summer ","no"
"1959 (32nd)","ACTRESS","Room at the Top ","yes"
"1959 (32nd)","ACTRESS","Suddenly; Last Summer ","no"
"1959 (32nd)","ACTRESS IN A SUPPORTING ROLE","Room at the Top ","no"
"1959 (32nd)","ACTRESS IN A SUPPORTING ROLE","Imitation of Life ","no"
"1959 (32nd)","ACTRESS IN A SUPPORTING ROLE","Imitation of Life ","no"
"1959 (32nd)","ACTRESS IN A SUPPORTING ROLE","Pillow Talk ","no"
"1959 (32nd)","ACTRESS IN A SUPPORTING ROLE","The Diary of Anne Frank ","yes"
"1959 (32nd)","DIRECTING","Ben-Hur","yes"
"1959 (32nd)","DIRECTING","The Diary of Anne Frank","no"
"1959 (32nd)","DIRECTING","The Nun's Story","no"
"1959 (32nd)","DIRECTING","Room at the Top","no"
"1959 (32nd)","DIRECTING","Some Like It Hot","no"
"1959 (32nd)","FILM EDITING","Anatomy of a Murder","no"
"1959 (32nd)","FILM EDITING","Ben-Hur","yes"
"1959 (32nd)","FILM EDITING","North by Northwest","no"
"1959 (32nd)","FILM EDITING","The Nun's Story","no"
"1959 (32nd)","FILM EDITING","On the Beach","no"
"1960 (33rd)","ACTOR","Sons and Lovers ","no"
"1960 (33rd)","ACTOR","Elmer Gantry ","yes"
"1960 (33rd)","ACTOR","The Apartment ","no"
"1960 (33rd)","ACTOR","The Entertainer ","no"
"1960 (33rd)","ACTOR","Inherit the Wind ","no"
"1960 (33rd)","ACTOR IN A SUPPORTING ROLE","Murder; Inc. ","no"
"1960 (33rd)","ACTOR IN A SUPPORTING ROLE","The Apartment ","no"
"1960 (33rd)","ACTOR IN A SUPPORTING ROLE","Exodus ","no"
"1960 (33rd)","ACTOR IN A SUPPORTING ROLE","Spartacus ","yes"
"1960 (33rd)","ACTOR IN A SUPPORTING ROLE","The Alamo ","no"
"1960 (33rd)","ACTRESS","Sunrise at Campobello ","no"
"1960 (33rd)","ACTRESS","The Sundowners ","no"
"1960 (33rd)","ACTRESS","The Apartment ","no"
"1960 (33rd)","ACTRESS","Never on Sunday ","no"
"1960 (33rd)","ACTRESS","Butterfield 8 ","yes"
