"Year","AwardSeason","Category","CategoryType","Nominee","Additional Info","Won"
"1994","67","SOUND",NA,"CLEAR AND PRESENT DANGER","Donald O. Mitchell, Michael Herbick, Frank A. Montaño, Arthur Rochester","NO"
"1994","67","SOUND",NA,"FORREST GUMP","Randy Thom, Tom Johnson, Dennis Sands, William B. Kaplan","NO"
"1994","67","SOUND",NA,"LEGENDS OF THE FALL","Paul Massey, David Campbell, Christopher David, Douglas Ganton","NO"
"1994","67","SOUND",NA,"THE SHAWSHANK REDEMPTION","Robert J. Litt, Elliot Tyson, Michael Herbick, Willie Burton","NO"
"1994","67","SOUND",NA,"SPEED","Gregg Landaker, Steve Maslow, Bob Beemer, David R. B. MacMillan","YES"
"1994","67","SOUND EDITING",NA,"CLEAR AND PRESENT DANGER","Bruce Stambler, John Leveque","NO"
"1994","67","SOUND EDITING",NA,"FORREST GUMP","Gloria S. Borders, Randy Thom","NO"
"1994","67","SOUND EDITING",NA,"SPEED","Stephen Hunter Flick","YES"
"1994","67","VISUAL EFFECTS",NA,"FORREST GUMP","Ken Ralston, George Murphy, Stephen Rosenbaum, Allen Hall","YES"
"1994","67","VISUAL EFFECTS",NA,"THE MASK","Scott Squires, Steve Williams, Tom Bertino, Jon Farhat","NO"
"1994","67","VISUAL EFFECTS",NA,"TRUE LIES","John Bruno, Thomas L. Fisher, Jacques Stroweis, Patrick McClung","NO"
"1994","67","WRITING",NA,"FORREST GUMP","Eric Roth","YES"
"1994","67","WRITING",NA,"THE MADNESS OF KING GEORGE","Alan Bennett","NO"
"1994","67","WRITING",NA,"NOBODY'S FOOL","Robert Benton","NO"
"1994","67","WRITING",NA,"QUIZ SHOW","Paul Attanasio","NO"
"1994","67","WRITING",NA,"THE SHAWSHANK REDEMPTION","Frank Darabont","NO"
"1994","67","WRITING",NA,"BULLETS OVER BROADWAY","Woody Allen, Douglas McGrath","NO"
"1994","67","WRITING",NA,"FOUR WEDDINGS AND A FUNERAL","Richard Curtis","NO"
"1994","67","WRITING",NA,"HEAVENLY CREATURES","Frances Walsh, Peter Jackson","NO"
"1994","67","WRITING",NA,"PULP FICTION","Screenplay by Quentin Tarantino; Stories by Quentin Tarantino & Roger Avary","YES"
"1994","67","WRITING",NA,"RED","Krzysztof Piesiewicz, Krzysztof Kieslowski","NO"
"1994","67","HONORARY AWARD",NA,"MICHELANGELO ANTONIONI IN RECOGNITION","","YES"
"1994","67","JEAN HERSHOLT HUMANITARIAN AWARD",NA,"QUINCY JONES","","YES"
"1994","67","IRVING G. THALBERG MEMORIAL AWARD",NA,"CLINT EASTWOOD","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Academy Award of Merit","PETRO VLAHOS AND PAUL VLAHOS","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Academy Award of Merit","THE EASTMAN KODAK COMPANY","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","GARY DEMOS AND DAN CAMERON","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","RAY FEENEY, WILL MCCOWN AND BILL BISHOP","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","LINCOLN HU AND MICHAEL MACKENZIE","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","IAIN NEIL","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","JAMES KETCHAM","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","WILLIAM J. WARNER AND ERIC C. PETERS","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","PAUL BAMBOROUGH","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","GEORGE SAUVE, BILL BISHOP, ARPAG DADOURIAN, RAY FEENEY AND RICHARD PATTERSON","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","B. RUSSELL HESSEY","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","FRIEDER HOCHHEIM, GARY SWINK, DR. JOE ZHOU AND DON NORTHROP","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","EMANUEL PREVINAIRE","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","JACQUES SAX","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","CLAY DAVIS AND JOHN CARTER","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","STEPHEN W. POTTER, JOHN B. ASMAN, CHARLES PELL AND RICHARD LARSON","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","AUDIO TRACKS, INC.","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","COLIN BROAD","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","DIETER STURM","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","DAVID A. ADDLEMAN AND LLOYD A. ADDLEMAN","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","MARK R. SCHNEIDER, HERBERT R. JONES, CHRISTOPHER D. CONOVER AND JOHN R.B. BROWN","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","JACK C. SMITH, MICHAEL CRICHTON AND EMIL SAFIER","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","STEPHEN GREENFIELD AND CHRIS HUNTLEY","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","ART FRITZEN","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","DR. MIKE BOUDRY","","YES"
"1994","67","SCIENTIFIC AND TECHNICAL","Bonner Medal","JOHN A. BONNER IN APPRECIATION","","YES"
"1993","66","ACTOR","Leading Role","DANIEL DAY-LEWIS","In the Name of the Father {'Gerry Conlon'}","NO"
"1993","66","ACTOR","Leading Role","LAURENCE FISHBURNE","What's Love Got to Do with It {'Ike Turner'}","NO"
"1993","66","ACTOR","Leading Role","TOM HANKS","Philadelphia {'Andrew Beckett'}","YES"
"1993","66","ACTOR","Leading Role","ANTHONY HOPKINS","The Remains of the Day {'Mr. Stevens'}","NO"
"1993","66","ACTOR","Leading Role","LIAM NEESON","Schindler's List {'Oskar Schindler'}","NO"
"1993","66","ACTOR","Supporting Role","LEONARDO DICAPRIO","What's Eating Gilbert Grape {'Arnie Grape'}","NO"
"1993","66","ACTOR","Supporting Role","RALPH FIENNES","Schindler's List {'Amon Goeth'}","NO"
"1993","66","ACTOR","Supporting Role","TOMMY LEE JONES","The Fugitive {'Samuel Gerard'}","YES"
"1993","66","ACTOR","Supporting Role","JOHN MALKOVICH","In the Line of Fire {'Mitch Leary'}","NO"
"1993","66","ACTOR","Supporting Role","PETE POSTLETHWAITE","In the Name of the Father {'Giuseppe Conlon'}","NO"
"1993","66","ACTRESS","Leading Role","ANGELA BASSETT","What's Love Got to Do with It {'Tina Turner'}","NO"
"1993","66","ACTRESS","Leading Role","STOCKARD CHANNING","Six Degrees of Separation {'Ouisa Kittredge'}","NO"
"1993","66","ACTRESS","Leading Role","HOLLY HUNTER","The Piano {'Ada'}","YES"
"1993","66","ACTRESS","Leading Role","EMMA THOMPSON","The Remains of the Day {'Miss Kenton'}","NO"
"1993","66","ACTRESS","Leading Role","DEBRA WINGER","Shadowlands {'Joy Gresham'}","NO"
"1993","66","ACTRESS","Supporting Role","HOLLY HUNTER","The Firm {'Tammy Hemphill'}","NO"
"1993","66","ACTRESS","Supporting Role","ANNA PAQUIN","The Piano {'Flora'}","YES"
"1993","66","ACTRESS","Supporting Role","ROSIE PEREZ","Fearless {'Carla Rodrigo'}","NO"
"1993","66","ACTRESS","Supporting Role","WINONA RYDER","The Age of Innocence {'May Welland'}","NO"
"1993","66","ACTRESS","Supporting Role","EMMA THOMPSON","In the Name of the Father {'Gareth Peirce'}","NO"
"1993","66","ART DIRECTION",NA,"ADDAMS FAMILY VALUES","Art Direction: Ken Adam; Set Decoration: Marvin March","NO"
"1993","66","ART DIRECTION",NA,"THE AGE OF INNOCENCE","Art Direction: Dante Ferretti; Set Decoration: Robert J. Franco","NO"
"1993","66","ART DIRECTION",NA,"ORLANDO","Art Direction: Ben Van Os, Jan Roelfs","NO"
"1993","66","ART DIRECTION",NA,"THE REMAINS OF THE DAY","Art Direction: Luciana Arrighi; Set Decoration: Ian Whittaker","NO"
"1993","66","ART DIRECTION",NA,"SCHINDLER'S LIST","Art Direction: Allan Starski; Set Decoration: Ewa Braun","YES"
"1993","66","CINEMATOGRAPHY",NA,"FAREWELL MY CONCUBINE","Gu Changwei","NO"
"1993","66","CINEMATOGRAPHY",NA,"THE FUGITIVE","Michael Chapman","NO"
"1993","66","CINEMATOGRAPHY",NA,"THE PIANO","Stuart Dryburgh","NO"
"1993","66","CINEMATOGRAPHY",NA,"SCHINDLER'S LIST","Janusz Kaminski","YES"
"1993","66","CINEMATOGRAPHY",NA,"SEARCHING FOR BOBBY FISCHER","Conrad L. Hall","NO"
"1993","66","COSTUME DESIGN",NA,"THE AGE OF INNOCENCE","Gabriella Pescucci","YES"
"1993","66","COSTUME DESIGN",NA,"ORLANDO","Sandy Powell","NO"
"1993","66","COSTUME DESIGN",NA,"THE PIANO","Janet Patterson","NO"
"1993","66","COSTUME DESIGN",NA,"THE REMAINS OF THE DAY","Jenny Beavan, John Bright","NO"
"1993","66","COSTUME DESIGN",NA,"SCHINDLER'S LIST","Anna Biedrzycka-Sheppard","NO"
"1993","66","DIRECTING",NA,"IN THE NAME OF THE FATHER","Jim Sheridan","NO"
"1993","66","DIRECTING",NA,"THE PIANO","Jane Campion","NO"
"1993","66","DIRECTING",NA,"THE REMAINS OF THE DAY","James Ivory","NO"
"1993","66","DIRECTING",NA,"SCHINDLER'S LIST","Steven Spielberg","YES"
"1993","66","DIRECTING",NA,"SHORT CUTS","Robert Altman","NO"
"1993","66","DOCUMENTARY","Feature","THE BROADCAST TAPES OF DR. PETER","David Paperny, Arthur Ginsberg","NO"
"1993","66","DOCUMENTARY","Feature","CHILDREN OF FATE","Susan Todd, Andrew Young","NO"
"1993","66","DOCUMENTARY","Feature","FOR BETTER OR FOR WORSE","David Collier, Betsy Thompson","NO"
"1993","66","DOCUMENTARY","Feature","I AM A PROMISE: THE CHILDREN OF STANTON ELEMENTARY SCHOOL","Susan Raymond, Alan Raymond","YES"
"1993","66","DOCUMENTARY","Feature","THE WAR ROOM","D. A. Pennebaker, Chris Hegedus","NO"
"1993","66","DOCUMENTARY","Short Subject","BLOOD TIES: THE LIFE AND WORK OF SALLY MANN","Steven Cantor, Peter Spirer","NO"
"1993","66","DOCUMENTARY","Short Subject","CHICKS IN WHITE SATIN","Elaine Holliman, Jason Schneider","NO"
"1993","66","DOCUMENTARY","Short Subject","DEFENDING OUR LIVES","Margaret Lazarus, Renner Wunderlich","YES"
"1993","66","FILM EDITING",NA,"THE FUGITIVE","Dennis Virkler, David Finfer, Dean Goodhill, Don Brochu, Richard Nord, Dov Hoenig","NO"
"1993","66","FILM EDITING",NA,"IN THE LINE OF FIRE","Anne V. Coates","NO"
"1993","66","FILM EDITING",NA,"IN THE NAME OF THE FATHER","Gerry Hambling","NO"
"1993","66","FILM EDITING",NA,"THE PIANO","Veronika Jenet","NO"
"1993","66","FILM EDITING",NA,"SCHINDLER'S LIST","Michael Kahn","YES"
"1993","66","FOREIGN LANGUAGE FILM",NA,"BELLE EPOQUE","Spain","YES"
"1993","66","FOREIGN LANGUAGE FILM",NA,"FAREWELL MY CONCUBINE","Hong Kong","NO"
"1993","66","FOREIGN LANGUAGE FILM",NA,"HEDD WYN","United Kingdom","NO"
"1993","66","FOREIGN LANGUAGE FILM",NA,"THE SCENT OF GREEN PAPAYA","Vietnam","NO"
"1993","66","FOREIGN LANGUAGE FILM",NA,"THE WEDDING BANQUET","Taiwan","NO"
"1993","66","MAKEUP",NA,"MRS. DOUBTFIRE","Greg Cannom, Ve Neill, Yolanda Toussieng","YES"
"1993","66","MAKEUP",NA,"PHILADELPHIA","Carl Fullerton, Alan D'Angerio","NO"
"1993","66","MAKEUP",NA,"SCHINDLER'S LIST","Christina Smith, Matthew Mungle, Judy Alexander Cory","NO"
"1993","66","MUSIC","Scoring","THE AGE OF INNOCENCE","Elmer Bernstein","NO"
"1993","66","MUSIC","Scoring","THE FIRM","Dave Grusin","NO"
"1993","66","MUSIC","Scoring","THE FUGITIVE","James Newton Howard","NO"
"1993","66","MUSIC","Scoring","THE REMAINS OF THE DAY","Richard Robbins","NO"
"1993","66","MUSIC","Scoring","SCHINDLER'S LIST","John Williams","YES"
"1993","66","MUSIC","Song","POETIC JUSTICE","Music and Lyric by Janet Jackson, James Harris III and Terry Lewis","NO"
"1993","66","MUSIC","Song","BEETHOVEN'S 2ND","Music and Lyric by Carole Bayer Sager, James Ingram and Clif Magness","NO"
"1993","66","MUSIC","Song","PHILADELPHIA","Music and Lyric by Neil Young","NO"
"1993","66","MUSIC","Song","PHILADELPHIA","Music and Lyric by Bruce Springsteen","YES"
"1993","66","MUSIC","Song","SLEEPLESS IN SEATTLE","Music by Marc Shaiman; Lyric by Ramsey McLean","NO"
"1993","66","BEST PICTURE",NA,"THE FUGITIVE","Arnold Kopelson, Producer","NO"
"1993","66","BEST PICTURE",NA,"IN THE NAME OF THE FATHER","Jim Sheridan, Producer","NO"
"1993","66","BEST PICTURE",NA,"THE PIANO","Jan Chapman, Producer","NO"
"1993","66","BEST PICTURE",NA,"THE REMAINS OF THE DAY","Mike Nichols, John Calley and Ismail Merchant, Producers","NO"
"1993","66","BEST PICTURE",NA,"SCHINDLER'S LIST","Steven Spielberg, Gerald R. Molen and Branko Lustig, Producers","YES"
"1993","66","SHORT FILM","Animated","BLINDSCAPE","Stephen Palmer","NO"
"1993","66","SHORT FILM","Animated","THE MIGHTY RIVER","Frédéric Back, Hubert Tison","NO"
"1993","66","SHORT FILM","Animated","SMALL TALK","Bob Godfrey, Kevin Baldwin","NO"
"1993","66","SHORT FILM","Animated","THE VILLAGE","Mark Baker","NO"
"1993","66","SHORT FILM","Animated","THE WRONG TROUSERS","Nick Park","YES"
"1993","66","SHORT FILM","Live Action","BLACK RIDER (SCHWARZFAHRER)","Pepe Danquart","YES"
"1993","66","SHORT FILM","Live Action","DOWN ON THE WATERFRONT","Stacy Title, Jonathan Penner","NO"
"1993","66","SHORT FILM","Live Action","THE DUTCH MASTER","Susan Seidelman, Jonathan Brett","NO"
"1993","66","SHORT FILM","Live Action","PARTNERS","Peter Weller, Jana Sue Memel","NO"
"1993","66","SHORT FILM","Live Action","THE SCREW (LA VIS)","Didier Flamand","NO"
"1993","66","SOUND",NA,"CLIFFHANGER","Michael Minkler, Bob Beemer, Tim Cooney","NO"
"1993","66","SOUND",NA,"THE FUGITIVE","Donald O. Mitchell, Michael Herbick, Frank A. Montaño, Scott D. Smith","NO"
"1993","66","SOUND",NA,"GERONIMO: AN AMERICAN LEGEND","Chris Carpenter, D. M. Hemphill, Bill W. Benton, Lee Orloff","NO"
"1993","66","SOUND",NA,"JURASSIC PARK","Gary Summers, Gary Rydstrom, Shawn Murphy, Ron Judkins","YES"
"1993","66","SOUND",NA,"SCHINDLER'S LIST","Andy Nelson, Steve Pederson, Scott Millan, Ron Judkins","NO"
"1993","66","SOUND EDITING",NA,"CLIFFHANGER","Wylie Stateman, Gregg Baxter","NO"
"1993","66","SOUND EDITING",NA,"THE FUGITIVE","John Leveque, Bruce Stambler","NO"
"1993","66","SOUND EDITING",NA,"JURASSIC PARK","Gary Rydstrom, Richard Hymns","YES"
"1993","66","VISUAL EFFECTS",NA,"CLIFFHANGER","Neil Krepela, John Richardson, John Bruno, Pamela Easley","NO"
"1993","66","VISUAL EFFECTS",NA,"JURASSIC PARK","Dennis Muren, Stan Winston, Phil Tippett, Michael Lantieri","YES"
"1993","66","VISUAL EFFECTS",NA,"THE NIGHTMARE BEFORE CHRISTMAS","Pete Kozachik, Eric Leighton, Ariel Velasco Shaw, Gordon Baker","NO"
"1993","66","WRITING",NA,"THE AGE OF INNOCENCE","Jay Cocks, Martin Scorsese","NO"
"1993","66","WRITING",NA,"IN THE NAME OF THE FATHER","Terry George, Jim Sheridan","NO"
"1993","66","WRITING",NA,"THE REMAINS OF THE DAY","Ruth Prawer Jhabvala","NO"
"1993","66","WRITING",NA,"SCHINDLER'S LIST","Steven Zaillian","YES"
"1993","66","WRITING",NA,"SHADOWLANDS","William Nicholson","NO"
"1993","66","WRITING",NA,"DAVE","Gary Ross","NO"
"1993","66","WRITING",NA,"IN THE LINE OF FIRE","Jeff Maguire","NO"
"1993","66","WRITING",NA,"PHILADELPHIA","Ron Nyswaner","NO"
"1993","66","WRITING",NA,"THE PIANO","Jane Campion","YES"
"1993","66","WRITING",NA,"SLEEPLESS IN SEATTLE","Screenplay by Nora Ephron, David S. Ward, Jeff Arch; Story by Jeff Arch","NO"
"1993","66","HONORARY AWARD",NA,"DEBORAH KERR, IN APPRECIATION","","YES"
"1993","66","JEAN HERSHOLT HUMANITARIAN AWARD",NA,"PAUL NEWMAN","","YES"
"1993","66","SCIENTIFIC AND TECHNICAL","Academy Award of Merit","PANAVISION","","YES"
"1993","66","SCIENTIFIC AND TECHNICAL","Academy Award of Merit","MANFRED G. MICHELSON","","YES"
"1993","66","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","MARK LEATHER, LES DITTERT, DOUGLAS SMYTHE AND GEORGE JOBLOVE","","YES"
"1993","66","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","FRITZ GABRIEL BAUER","","YES"
"1993","66","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","WALLY MILLS","","YES"
"1993","66","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","GARY NUZZI, DAVID JOHNSRUD AND WILLIAM BLETHEN","","YES"
"1993","66","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","HARRY J. BAKER","","YES"
"1993","66","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","MICHAEL DORROUGH","","YES"
"1993","66","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","DAVID DEGENKOLB","","YES"
"1993","66","SCIENTIFIC AND TECHNICAL","Gordon E. Sawyer Award","PETRO VLAHOS","","YES"
"1992","65","ACTOR","Leading Role","ROBERT DOWNEY, JR.","Chaplin {'Charles Chaplin'}","NO"
"1992","65","ACTOR","Leading Role","CLINT EASTWOOD","Unforgiven {'Bill Munny'}","NO"
"1992","65","ACTOR","Leading Role","AL PACINO","Scent of a Woman {'Lt. Col. Frank Slade'}","YES"
"1992","65","ACTOR","Leading Role","STEPHEN REA","The Crying Game {'Fergus'}","NO"
"1992","65","ACTOR","Leading Role","DENZEL WASHINGTON","Malcolm X {'Malcolm X'}","NO"
"1992","65","ACTOR","Supporting Role","JAYE DAVIDSON","The Crying Game {'Dil'}","NO"
"1992","65","ACTOR","Supporting Role","GENE HACKMAN","Unforgiven {'Little Bill Daggett'}","YES"
"1992","65","ACTOR","Supporting Role","JACK NICHOLSON","A Few Good Men {'Col. Nathan R. Jessep'}","NO"
"1992","65","ACTOR","Supporting Role","AL PACINO","Glengarry Glen Ross {'Ricky Roma'}","NO"
"1992","65","ACTOR","Supporting Role","DAVID PAYMER","Mr. Saturday Night {'Stan'}","NO"
"1992","65","ACTRESS","Leading Role","CATHERINE DENEUVE","Indochine {'Eliane'}","NO"
"1992","65","ACTRESS","Leading Role","MARY MCDONNELL","Passion Fish {'May-Alice'}","NO"
"1992","65","ACTRESS","Leading Role","MICHELLE PFEIFFER","Love Field {'Lurene Hallett'}","NO"
"1992","65","ACTRESS","Leading Role","SUSAN SARANDON","Lorenzo's Oil {'Michaela Odone'}","NO"
"1992","65","ACTRESS","Leading Role","EMMA THOMPSON","Howards End {'Margaret Schlegel'}","YES"
"1992","65","ACTRESS","Supporting Role","JUDY DAVIS","Husbands and Wives {'Sally'}","NO"
"1992","65","ACTRESS","Supporting Role","JOAN PLOWRIGHT","Enchanted April {'Mrs. Fisher'}","NO"
"1992","65","ACTRESS","Supporting Role","VANESSA REDGRAVE","Howards End {'Ruth Wilcox'}","NO"
"1992","65","ACTRESS","Supporting Role","MIRANDA RICHARDSON","Damage {'Ingrid'}","NO"
"1992","65","ACTRESS","Supporting Role","MARISA TOMEI","My Cousin Vinny {'Mona Lisa Vito'}","YES"
"1992","65","ART DIRECTION",NA,"BRAM STOKER'S DRACULA","Art Direction: Thomas Sanders; Set Decoration: Garrett Lewis","NO"
"1992","65","ART DIRECTION",NA,"CHAPLIN","Art Direction: Stuart Craig; Set Decoration: Chris A. Butler","NO"
"1992","65","ART DIRECTION",NA,"HOWARDS END","Art Direction: Luciana Arrighi; Set Decoration: Ian Whittaker","YES"
"1992","65","ART DIRECTION",NA,"TOYS","Art Direction: Ferdinando Scarfiotti; Set Decoration: Linda DeScenna","NO"
"1992","65","ART DIRECTION",NA,"UNFORGIVEN","Art Direction: Henry Bumstead; Set Decoration: Janice Blackie-Goodine","NO"
"1992","65","CINEMATOGRAPHY",NA,"HOFFA","Stephen H. Burum","NO"
"1992","65","CINEMATOGRAPHY",NA,"HOWARDS END","Tony Pierce-Roberts","NO"
"1992","65","CINEMATOGRAPHY",NA,"THE LOVER","Robert Fraisse","NO"
"1992","65","CINEMATOGRAPHY",NA,"A RIVER RUNS THROUGH IT","Philippe Rousselot","YES"
"1992","65","CINEMATOGRAPHY",NA,"UNFORGIVEN","Jack N. Green","NO"
"1992","65","COSTUME DESIGN",NA,"BRAM STOKER'S DRACULA","Eiko Ishioka","YES"
"1992","65","COSTUME DESIGN",NA,"ENCHANTED APRIL","Sheena Napier","NO"
"1992","65","COSTUME DESIGN",NA,"HOWARDS END","Jenny Beavan, John Bright","NO"
"1992","65","COSTUME DESIGN",NA,"MALCOLM X","Ruth Carter","NO"
"1992","65","COSTUME DESIGN",NA,"TOYS","Albert Wolsky","NO"
"1992","65","DIRECTING",NA,"THE CRYING GAME","Neil Jordan","NO"
"1992","65","DIRECTING",NA,"HOWARDS END","James Ivory","NO"
"1992","65","DIRECTING",NA,"THE PLAYER","Robert Altman","NO"
"1992","65","DIRECTING",NA,"SCENT OF A WOMAN","Martin Brest","NO"
"1992","65","DIRECTING",NA,"UNFORGIVEN","Clint Eastwood","YES"
"1992","65","DOCUMENTARY","Feature","CHANGING OUR MINDS: THE STORY OF DR. EVELYN HOOKER","David Haugland, Producer","NO"
"1992","65","DOCUMENTARY","Feature","FIRES OF KUWAIT","Sally Dundas, Producer","NO"
"1992","65","DOCUMENTARY","Feature","LIBERATORS: FIGHTING ON TWO FRONTS IN WORLD WAR II","William Miles and Nina Rosenblum, Producers","NO"
"1992","65","DOCUMENTARY","Feature","MUSIC FOR THE MOVIES: BERNARD HERRMANN","Margaret Smilow and Roma Baran, Producers","NO"
"1992","65","DOCUMENTARY","Feature","THE PANAMA DECEPTION","Barbara Trent and David Kasper, Producers","YES"
"1992","65","DOCUMENTARY","Short Subject","AT THE EDGE OF CONQUEST: THE JOURNEY OF CHIEF WAI-WAI","Geoffrey O'Connor, Producer","NO"
"1992","65","DOCUMENTARY","Short Subject","BEYOND IMAGINING: MARGARET ANDERSON AND THE 'LITTLE REVIEW'","Wendy L. Weinberg, Producer","NO"
"1992","65","DOCUMENTARY","Short Subject","THE COLOURS OF MY FATHER: A PORTRAIT OF SAM BORENSTEIN","Richard Elson and Sally Bochner, Producers","NO"
"1992","65","DOCUMENTARY","Short Subject","EDUCATING PETER","Thomas C. Goodwin and Gerardine Wurzburg, Producers","YES"
"1992","65","DOCUMENTARY","Short Subject","WHEN ABORTION WAS ILLEGAL: UNTOLD STORIES","Dorothy Fadiman, Producer","NO"
"1992","65","FILM EDITING",NA,"BASIC INSTINCT","Frank J. Urioste","NO"
"1992","65","FILM EDITING",NA,"THE CRYING GAME","Kant Pan","NO"
"1992","65","FILM EDITING",NA,"A FEW GOOD MEN","Robert Leighton","NO"
"1992","65","FILM EDITING",NA,"THE PLAYER","Geraldine Peroni","NO"
"1992","65","FILM EDITING",NA,"UNFORGIVEN","Joel Cox","YES"
"1992","65","FOREIGN LANGUAGE FILM",NA,"CLOSE TO EDEN","Russia","NO"
"1992","65","FOREIGN LANGUAGE FILM",NA,"DAENS","Belgium","NO"
"1992","65","FOREIGN LANGUAGE FILM",NA,"INDOCHINE","France","YES"
"1992","65","FOREIGN LANGUAGE FILM",NA,"A PLACE IN THE WORLD","Uruguay","NO"
"1992","65","FOREIGN LANGUAGE FILM",NA,"SCHTONK!","Germany","NO"
"1992","65","MAKEUP",NA,"BATMAN RETURNS","Ve Neill, Ronnie Specter, Stan Winston","NO"
"1992","65","MAKEUP",NA,"BRAM STOKER'S DRACULA","Greg Cannom, Michèle Burke, Matthew W. Mungle","YES"
